tile_id,json_path,image_name,mask_name,width,height,n_buildings,building_ratio,ratio_bin,split
hurricane-matthew_00000035_pre_disaster,data/labels\hurricane-matthew_00000035_pre_disaster.json,hurricane-matthew_00000035_pre_disaster.png,hurricane-matthew_00000035_pre_disaster_mask.npy,1024,1024,69,0.024882725483347773,medium,val
hurricane-matthew_00000045_pre_disaster,data/labels\hurricane-matthew_00000045_pre_disaster.json,hurricane-matthew_00000045_pre_disaster.png,hurricane-matthew_00000045_pre_disaster_mask.npy,1024,1024,128,0.07026416651772852,medium,test
hurricane-matthew_00000048_pre_disaster,data/labels\hurricane-matthew_00000048_pre_disaster.json,hurricane-matthew_00000048_pre_disaster.png,hurricane-matthew_00000048_pre_disaster_mask.npy,1024,1024,71,0.012155114058719411,medium,val
hurricane-matthew_00000051_pre_disaster,data/labels\hurricane-matthew_00000051_pre_disaster.json,hurricane-matthew_00000051_pre_disaster.png,hurricane-matthew_00000051_pre_disaster_mask.npy,1024,1024,61,0.01489698807079833,medium,val
hurricane-matthew_00000052_pre_disaster,data/labels\hurricane-matthew_00000052_pre_disaster.json,hurricane-matthew_00000052_pre_disaster.png,hurricane-matthew_00000052_pre_disaster_mask.npy,1024,1024,27,0.0058927007586590755,low,val
hurricane-matthew_00000053_pre_disaster,data/labels\hurricane-matthew_00000053_pre_disaster.json,hurricane-matthew_00000053_pre_disaster.png,hurricane-matthew_00000053_pre_disaster_mask.npy,1024,1024,6,0.0007945018926495307,very_low,test
hurricane-matthew_00000056_pre_disaster,data/labels\hurricane-matthew_00000056_pre_disaster.json,hurricane-matthew_00000056_pre_disaster.png,hurricane-matthew_00000056_pre_disaster_mask.npy,1024,1024,13,0.001697601993712932,low,train
hurricane-matthew_00000060_pre_disaster,data/labels\hurricane-matthew_00000060_pre_disaster.json,hurricane-matthew_00000060_pre_disaster.png,hurricane-matthew_00000060_pre_disaster_mask.npy,1024,1024,79,0.032214817211747564,medium,train
hurricane-matthew_00000065_pre_disaster,data/labels\hurricane-matthew_00000065_pre_disaster.json,hurricane-matthew_00000065_pre_disaster.png,hurricane-matthew_00000065_pre_disaster_mask.npy,1024,1024,158,0.09287648530522352,high,val
hurricane-matthew_00000070_pre_disaster,data/labels\hurricane-matthew_00000070_pre_disaster.json,hurricane-matthew_00000070_pre_disaster.png,hurricane-matthew_00000070_pre_disaster_mask.npy,1024,1024,3,0.0006345300136945092,very_low,train
hurricane-matthew_00000071_pre_disaster,data/labels\hurricane-matthew_00000071_pre_disaster.json,hurricane-matthew_00000071_pre_disaster.png,hurricane-matthew_00000071_pre_disaster_mask.npy,1024,1024,134,0.02935464142557424,medium,train
hurricane-matthew_00000078_pre_disaster,data/labels\hurricane-matthew_00000078_pre_disaster.json,hurricane-matthew_00000078_pre_disaster.png,hurricane-matthew_00000078_pre_disaster_mask.npy,1024,1024,45,0.014955291139860003,medium,test
hurricane-matthew_00000085_pre_disaster,data/labels\hurricane-matthew_00000085_pre_disaster.json,hurricane-matthew_00000085_pre_disaster.png,hurricane-matthew_00000085_pre_disaster_mask.npy,1024,1024,11,0.004437737538313207,low,train
hurricane-matthew_00000092_pre_disaster,data/labels\hurricane-matthew_00000092_pre_disaster.json,hurricane-matthew_00000092_pre_disaster.png,hurricane-matthew_00000092_pre_disaster_mask.npy,1024,1024,469,0.21521715183461104,high,train
hurricane-matthew_00000093_pre_disaster,data/labels\hurricane-matthew_00000093_pre_disaster.json,hurricane-matthew_00000093_pre_disaster.png,hurricane-matthew_00000093_pre_disaster_mask.npy,1024,1024,4,0.0011819761270989617,low,train
hurricane-matthew_00000128_pre_disaster,data/labels\hurricane-matthew_00000128_pre_disaster.json,hurricane-matthew_00000128_pre_disaster.png,hurricane-matthew_00000128_pre_disaster_mask.npy,1024,1024,2,0.0004266526064940383,very_low,train
hurricane-matthew_00000130_pre_disaster,data/labels\hurricane-matthew_00000130_pre_disaster.json,hurricane-matthew_00000130_pre_disaster.png,hurricane-matthew_00000130_pre_disaster_mask.npy,1024,1024,84,0.03657395165510106,medium,train
hurricane-matthew_00000139_pre_disaster,data/labels\hurricane-matthew_00000139_pre_disaster.json,hurricane-matthew_00000139_pre_disaster.png,hurricane-matthew_00000139_pre_disaster_mask.npy,1024,1024,5,0.0015631889701483428,low,train
hurricane-matthew_00000145_pre_disaster,data/labels\hurricane-matthew_00000145_pre_disaster.json,hurricane-matthew_00000145_pre_disaster.png,hurricane-matthew_00000145_pre_disaster_mask.npy,1024,1024,37,0.011304119723976087,low,val
hurricane-matthew_00000167_pre_disaster,data/labels\hurricane-matthew_00000167_pre_disaster.json,hurricane-matthew_00000167_pre_disaster.png,hurricane-matthew_00000167_pre_disaster_mask.npy,1024,1024,25,0.004269759270150971,low,train
hurricane-matthew_00000169_pre_disaster,data/labels\hurricane-matthew_00000169_pre_disaster.json,hurricane-matthew_00000169_pre_disaster.png,hurricane-matthew_00000169_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-matthew_00000175_pre_disaster,data/labels\hurricane-matthew_00000175_pre_disaster.json,hurricane-matthew_00000175_pre_disaster.png,hurricane-matthew_00000175_pre_disaster_mask.npy,1024,1024,32,0.010438093769379141,low,test
hurricane-matthew_00000178_pre_disaster,data/labels\hurricane-matthew_00000178_pre_disaster.json,hurricane-matthew_00000178_pre_disaster.png,hurricane-matthew_00000178_pre_disaster_mask.npy,1024,1024,24,0.0036399158072985697,low,train
hurricane-matthew_00000179_pre_disaster,data/labels\hurricane-matthew_00000179_pre_disaster.json,hurricane-matthew_00000179_pre_disaster.png,hurricane-matthew_00000179_pre_disaster_mask.npy,1024,1024,12,0.0018802159281012588,low,val
hurricane-matthew_00000182_pre_disaster,data/labels\hurricane-matthew_00000182_pre_disaster.json,hurricane-matthew_00000182_pre_disaster.png,hurricane-matthew_00000182_pre_disaster_mask.npy,1024,1024,26,0.005099493946440701,low,train
hurricane-matthew_00000197_pre_disaster,data/labels\hurricane-matthew_00000197_pre_disaster.json,hurricane-matthew_00000197_pre_disaster.png,hurricane-matthew_00000197_pre_disaster_mask.npy,1024,1024,29,0.0062129057028112505,low,train
hurricane-matthew_00000200_pre_disaster,data/labels\hurricane-matthew_00000200_pre_disaster.json,hurricane-matthew_00000200_pre_disaster.png,hurricane-matthew_00000200_pre_disaster_mask.npy,1024,1024,20,0.0027393280925284594,low,train
hurricane-matthew_00000213_pre_disaster,data/labels\hurricane-matthew_00000213_pre_disaster.json,hurricane-matthew_00000213_pre_disaster.png,hurricane-matthew_00000213_pre_disaster_mask.npy,1024,1024,7,0.0011165367596484381,low,train
hurricane-matthew_00000222_pre_disaster,data/labels\hurricane-matthew_00000222_pre_disaster.json,hurricane-matthew_00000222_pre_disaster.png,hurricane-matthew_00000222_pre_disaster_mask.npy,1024,1024,18,0.0025656383706363904,low,train
hurricane-matthew_00000223_pre_disaster,data/labels\hurricane-matthew_00000223_pre_disaster.json,hurricane-matthew_00000223_pre_disaster.png,hurricane-matthew_00000223_pre_disaster_mask.npy,1024,1024,35,0.007338649440231833,low,train
hurricane-matthew_00000228_pre_disaster,data/labels\hurricane-matthew_00000228_pre_disaster.json,hurricane-matthew_00000228_pre_disaster.png,hurricane-matthew_00000228_pre_disaster_mask.npy,1024,1024,15,0.002957078435441056,low,test
hurricane-matthew_00000233_pre_disaster,data/labels\hurricane-matthew_00000233_pre_disaster.json,hurricane-matthew_00000233_pre_disaster.png,hurricane-matthew_00000233_pre_disaster_mask.npy,1024,1024,12,0.002698924307823043,low,test
hurricane-matthew_00000239_pre_disaster,data/labels\hurricane-matthew_00000239_pre_disaster.json,hurricane-matthew_00000239_pre_disaster.png,hurricane-matthew_00000239_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,test
hurricane-matthew_00000248_pre_disaster,data/labels\hurricane-matthew_00000248_pre_disaster.json,hurricane-matthew_00000248_pre_disaster.png,hurricane-matthew_00000248_pre_disaster_mask.npy,1024,1024,31,0.0051753119033408155,low,train
hurricane-matthew_00000250_pre_disaster,data/labels\hurricane-matthew_00000250_pre_disaster.json,hurricane-matthew_00000250_pre_disaster.png,hurricane-matthew_00000250_pre_disaster_mask.npy,1024,1024,14,0.00239810413474787,low,train
hurricane-matthew_00000252_pre_disaster,data/labels\hurricane-matthew_00000252_pre_disaster.json,hurricane-matthew_00000252_pre_disaster.png,hurricane-matthew_00000252_pre_disaster_mask.npy,1024,1024,15,0.002954570302894847,low,train
hurricane-matthew_00000260_pre_disaster,data/labels\hurricane-matthew_00000260_pre_disaster.json,hurricane-matthew_00000260_pre_disaster.png,hurricane-matthew_00000260_pre_disaster_mask.npy,1024,1024,80,0.03526295378487643,medium,train
hurricane-matthew_00000268_pre_disaster,data/labels\hurricane-matthew_00000268_pre_disaster.json,hurricane-matthew_00000268_pre_disaster.png,hurricane-matthew_00000268_pre_disaster_mask.npy,1024,1024,10,0.0018232215358684994,low,val
hurricane-matthew_00000279_pre_disaster,data/labels\hurricane-matthew_00000279_pre_disaster.json,hurricane-matthew_00000279_pre_disaster.png,hurricane-matthew_00000279_pre_disaster_mask.npy,1024,1024,25,0.0029670066943739627,low,train
hurricane-matthew_00000289_pre_disaster,data/labels\hurricane-matthew_00000289_pre_disaster.json,hurricane-matthew_00000289_pre_disaster.png,hurricane-matthew_00000289_pre_disaster_mask.npy,1024,1024,17,0.0025216684982319088,low,test
hurricane-matthew_00000301_pre_disaster,data/labels\hurricane-matthew_00000301_pre_disaster.json,hurricane-matthew_00000301_pre_disaster.png,hurricane-matthew_00000301_pre_disaster_mask.npy,1024,1024,3,0.0006739203688852369,very_low,train
hurricane-matthew_00000305_pre_disaster,data/labels\hurricane-matthew_00000305_pre_disaster.json,hurricane-matthew_00000305_pre_disaster.png,hurricane-matthew_00000305_pre_disaster_mask.npy,1024,1024,36,0.00595985692111483,low,train
hurricane-matthew_00000312_pre_disaster,data/labels\hurricane-matthew_00000312_pre_disaster.json,hurricane-matthew_00000312_pre_disaster.png,hurricane-matthew_00000312_pre_disaster_mask.npy,1024,1024,11,0.0014991833726965991,low,test
hurricane-matthew_00000316_pre_disaster,data/labels\hurricane-matthew_00000316_pre_disaster.json,hurricane-matthew_00000316_pre_disaster.png,hurricane-matthew_00000316_pre_disaster_mask.npy,1024,1024,61,0.013381131491512894,medium,test
hurricane-matthew_00000319_pre_disaster,data/labels\hurricane-matthew_00000319_pre_disaster.json,hurricane-matthew_00000319_pre_disaster.png,hurricane-matthew_00000319_pre_disaster_mask.npy,1024,1024,3,0.000430107965046347,very_low,train
hurricane-matthew_00000331_pre_disaster,data/labels\hurricane-matthew_00000331_pre_disaster.json,hurricane-matthew_00000331_pre_disaster.png,hurricane-matthew_00000331_pre_disaster_mask.npy,1024,1024,8,0.0015926328023000318,low,test
hurricane-matthew_00000347_pre_disaster,data/labels\hurricane-matthew_00000347_pre_disaster.json,hurricane-matthew_00000347_pre_disaster.png,hurricane-matthew_00000347_pre_disaster_mask.npy,1024,1024,37,0.015934798108509868,medium,train
hurricane-matthew_00000354_pre_disaster,data/labels\hurricane-matthew_00000354_pre_disaster.json,hurricane-matthew_00000354_pre_disaster.png,hurricane-matthew_00000354_pre_disaster_mask.npy,1024,1024,11,0.0019499212403981654,low,train
hurricane-matthew_00000362_pre_disaster,data/labels\hurricane-matthew_00000362_pre_disaster.json,hurricane-matthew_00000362_pre_disaster.png,hurricane-matthew_00000362_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-matthew_00000368_pre_disaster,data/labels\hurricane-matthew_00000368_pre_disaster.json,hurricane-matthew_00000368_pre_disaster.png,hurricane-matthew_00000368_pre_disaster_mask.npy,1024,1024,379,0.1704477281429886,high,train
hurricane-matthew_00000373_pre_disaster,data/labels\hurricane-matthew_00000373_pre_disaster.json,hurricane-matthew_00000373_pre_disaster.png,hurricane-matthew_00000373_pre_disaster_mask.npy,1024,1024,137,0.038395578290924035,medium,val
hurricane-matthew_00000375_pre_disaster,data/labels\hurricane-matthew_00000375_pre_disaster.json,hurricane-matthew_00000375_pre_disaster.png,hurricane-matthew_00000375_pre_disaster_mask.npy,1024,1024,1,0.00012632218476434442,very_low,train
hurricane-matthew_00000385_pre_disaster,data/labels\hurricane-matthew_00000385_pre_disaster.json,hurricane-matthew_00000385_pre_disaster.png,hurricane-matthew_00000385_pre_disaster_mask.npy,1024,1024,124,0.046706853741915536,medium,train
hurricane-matthew_00000387_pre_disaster,data/labels\hurricane-matthew_00000387_pre_disaster.json,hurricane-matthew_00000387_pre_disaster.png,hurricane-matthew_00000387_pre_disaster_mask.npy,1024,1024,47,0.010533916211951795,low,train
hurricane-matthew_00000388_pre_disaster,data/labels\hurricane-matthew_00000388_pre_disaster.json,hurricane-matthew_00000388_pre_disaster.png,hurricane-matthew_00000388_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,val
hurricane-matthew_00000399_pre_disaster,data/labels\hurricane-matthew_00000399_pre_disaster.json,hurricane-matthew_00000399_pre_disaster.png,hurricane-matthew_00000399_pre_disaster_mask.npy,1024,1024,73,0.02036278593675187,medium,train
hurricane-matthew_00000401_pre_disaster,data/labels\hurricane-matthew_00000401_pre_disaster.json,hurricane-matthew_00000401_pre_disaster.png,hurricane-matthew_00000401_pre_disaster_mask.npy,1024,1024,84,0.019133026000126997,medium,val
hurricane-michael_00000001_pre_disaster,data/labels\hurricane-michael_00000001_pre_disaster.json,hurricane-michael_00000001_pre_disaster.png,hurricane-michael_00000001_pre_disaster_mask.npy,1024,1024,93,0.13904226676813808,high,train
hurricane-michael_00000003_pre_disaster,data/labels\hurricane-michael_00000003_pre_disaster.json,hurricane-michael_00000003_pre_disaster.png,hurricane-michael_00000003_pre_disaster_mask.npy,1024,1024,35,0.05026324587959174,medium,val
hurricane-michael_00000004_pre_disaster,data/labels\hurricane-michael_00000004_pre_disaster.json,hurricane-michael_00000004_pre_disaster.png,hurricane-michael_00000004_pre_disaster_mask.npy,1024,1024,3,0.0025512566483922522,low,train
hurricane-michael_00000008_pre_disaster,data/labels\hurricane-michael_00000008_pre_disaster.json,hurricane-michael_00000008_pre_disaster.png,hurricane-michael_00000008_pre_disaster_mask.npy,1024,1024,28,0.052971874164477906,medium,train
hurricane-michael_00000010_pre_disaster,data/labels\hurricane-michael_00000010_pre_disaster.json,hurricane-michael_00000010_pre_disaster.png,hurricane-michael_00000010_pre_disaster_mask.npy,1024,1024,2,0.0023388708821727305,low,train
hurricane-michael_00000017_pre_disaster,data/labels\hurricane-michael_00000017_pre_disaster.json,hurricane-michael_00000017_pre_disaster.png,hurricane-michael_00000017_pre_disaster_mask.npy,1024,1024,10,0.008024459476668569,low,train
hurricane-michael_00000020_pre_disaster,data/labels\hurricane-michael_00000020_pre_disaster.json,hurricane-michael_00000020_pre_disaster.png,hurricane-michael_00000020_pre_disaster_mask.npy,1024,1024,2,0.0002328233918351705,very_low,train
hurricane-michael_00000024_pre_disaster,data/labels\hurricane-michael_00000024_pre_disaster.json,hurricane-michael_00000024_pre_disaster.png,hurricane-michael_00000024_pre_disaster_mask.npy,1024,1024,6,0.0022051625178352357,low,val
hurricane-michael_00000040_pre_disaster,data/labels\hurricane-michael_00000040_pre_disaster.json,hurricane-michael_00000040_pre_disaster.png,hurricane-michael_00000040_pre_disaster_mask.npy,1024,1024,31,0.10316026636126695,high,val
hurricane-michael_00000046_pre_disaster,data/labels\hurricane-michael_00000046_pre_disaster.json,hurricane-michael_00000046_pre_disaster.png,hurricane-michael_00000046_pre_disaster_mask.npy,1024,1024,64,0.08977256719269207,high,train
hurricane-michael_00000048_pre_disaster,data/labels\hurricane-michael_00000048_pre_disaster.json,hurricane-michael_00000048_pre_disaster.png,hurricane-michael_00000048_pre_disaster_mask.npy,1024,1024,26,0.061381608232401755,medium,train
hurricane-michael_00000049_pre_disaster,data/labels\hurricane-michael_00000049_pre_disaster.json,hurricane-michael_00000049_pre_disaster.png,hurricane-michael_00000049_pre_disaster_mask.npy,1024,1024,117,0.11565463314451176,high,test
hurricane-michael_00000050_pre_disaster,data/labels\hurricane-michael_00000050_pre_disaster.json,hurricane-michael_00000050_pre_disaster.png,hurricane-michael_00000050_pre_disaster_mask.npy,1024,1024,17,0.04772456458652324,medium,test
hurricane-michael_00000052_pre_disaster,data/labels\hurricane-michael_00000052_pre_disaster.json,hurricane-michael_00000052_pre_disaster.png,hurricane-michael_00000052_pre_disaster_mask.npy,1024,1024,22,0.01072763586714024,low,val
hurricane-michael_00000061_pre_disaster,data/labels\hurricane-michael_00000061_pre_disaster.json,hurricane-michael_00000061_pre_disaster.png,hurricane-michael_00000061_pre_disaster_mask.npy,1024,1024,53,0.04731451564770313,medium,train
hurricane-michael_00000076_pre_disaster,data/labels\hurricane-michael_00000076_pre_disaster.json,hurricane-michael_00000076_pre_disaster.png,hurricane-michael_00000076_pre_disaster_mask.npy,1024,1024,54,0.058982915401067,medium,train
hurricane-michael_00000077_pre_disaster,data/labels\hurricane-michael_00000077_pre_disaster.json,hurricane-michael_00000077_pre_disaster.png,hurricane-michael_00000077_pre_disaster_mask.npy,1024,1024,100,0.08717567515661463,high,train
hurricane-michael_00000078_pre_disaster,data/labels\hurricane-michael_00000078_pre_disaster.json,hurricane-michael_00000078_pre_disaster.png,hurricane-michael_00000078_pre_disaster_mask.npy,1024,1024,92,0.047986677296471936,medium,train
hurricane-michael_00000085_pre_disaster,data/labels\hurricane-michael_00000085_pre_disaster.json,hurricane-michael_00000085_pre_disaster.png,hurricane-michael_00000085_pre_disaster_mask.npy,1024,1024,109,0.10168542385500172,high,test
hurricane-michael_00000092_pre_disaster,data/labels\hurricane-michael_00000092_pre_disaster.json,hurricane-michael_00000092_pre_disaster.png,hurricane-michael_00000092_pre_disaster_mask.npy,1024,1024,84,0.08691796235489278,high,train
hurricane-michael_00000098_pre_disaster,data/labels\hurricane-michael_00000098_pre_disaster.json,hurricane-michael_00000098_pre_disaster.png,hurricane-michael_00000098_pre_disaster_mask.npy,1024,1024,26,0.028770239807277238,medium,train
hurricane-michael_00000099_pre_disaster,data/labels\hurricane-michael_00000099_pre_disaster.json,hurricane-michael_00000099_pre_disaster.png,hurricane-michael_00000099_pre_disaster_mask.npy,1024,1024,121,0.08863923260958236,high,train
hurricane-michael_00000101_pre_disaster,data/labels\hurricane-michael_00000101_pre_disaster.json,hurricane-michael_00000101_pre_disaster.png,hurricane-michael_00000101_pre_disaster_mask.npy,1024,1024,21,0.022798423766230858,medium,train
hurricane-michael_00000112_pre_disaster,data/labels\hurricane-michael_00000112_pre_disaster.json,hurricane-michael_00000112_pre_disaster.png,hurricane-michael_00000112_pre_disaster_mask.npy,1024,1024,72,0.07365083734638266,medium,train
hurricane-michael_00000118_pre_disaster,data/labels\hurricane-michael_00000118_pre_disaster.json,hurricane-michael_00000118_pre_disaster.png,hurricane-michael_00000118_pre_disaster_mask.npy,1024,1024,24,0.031040571720283443,medium,val
hurricane-michael_00000120_pre_disaster,data/labels\hurricane-michael_00000120_pre_disaster.json,hurricane-michael_00000120_pre_disaster.png,hurricane-michael_00000120_pre_disaster_mask.npy,1024,1024,59,0.15419481957012873,high,train
hurricane-michael_00000125_pre_disaster,data/labels\hurricane-michael_00000125_pre_disaster.json,hurricane-michael_00000125_pre_disaster.png,hurricane-michael_00000125_pre_disaster_mask.npy,1024,1024,139,0.1528328584381769,high,train
hurricane-michael_00000130_pre_disaster,data/labels\hurricane-michael_00000130_pre_disaster.json,hurricane-michael_00000130_pre_disaster.png,hurricane-michael_00000130_pre_disaster_mask.npy,1024,1024,8,0.009896643422039058,low,train
hurricane-michael_00000133_pre_disaster,data/labels\hurricane-michael_00000133_pre_disaster.json,hurricane-michael_00000133_pre_disaster.png,hurricane-michael_00000133_pre_disaster_mask.npy,1024,1024,226,0.17527150572057074,high,train
hurricane-michael_00000135_pre_disaster,data/labels\hurricane-michael_00000135_pre_disaster.json,hurricane-michael_00000135_pre_disaster.png,hurricane-michael_00000135_pre_disaster_mask.npy,1024,1024,59,0.12745674408695723,high,train
hurricane-michael_00000136_pre_disaster,data/labels\hurricane-michael_00000136_pre_disaster.json,hurricane-michael_00000136_pre_disaster.png,hurricane-michael_00000136_pre_disaster_mask.npy,1024,1024,19,0.01922336204078434,medium,train
hurricane-michael_00000144_pre_disaster,data/labels\hurricane-michael_00000144_pre_disaster.json,hurricane-michael_00000144_pre_disaster.png,hurricane-michael_00000144_pre_disaster_mask.npy,1024,1024,36,0.058698522975170656,medium,train
hurricane-michael_00000152_pre_disaster,data/labels\hurricane-michael_00000152_pre_disaster.json,hurricane-michael_00000152_pre_disaster.png,hurricane-michael_00000152_pre_disaster_mask.npy,1024,1024,89,0.07231302328982848,medium,train
hurricane-michael_00000156_pre_disaster,data/labels\hurricane-michael_00000156_pre_disaster.json,hurricane-michael_00000156_pre_disaster.png,hurricane-michael_00000156_pre_disaster_mask.npy,1024,1024,45,0.04887008016666651,medium,train
hurricane-michael_00000157_pre_disaster,data/labels\hurricane-michael_00000157_pre_disaster.json,hurricane-michael_00000157_pre_disaster.png,hurricane-michael_00000157_pre_disaster_mask.npy,1024,1024,34,0.13284766938884068,high,train
hurricane-michael_00000165_pre_disaster,data/labels\hurricane-michael_00000165_pre_disaster.json,hurricane-michael_00000165_pre_disaster.png,hurricane-michael_00000165_pre_disaster_mask.npy,1024,1024,66,0.08923023289308354,high,val
hurricane-michael_00000183_pre_disaster,data/labels\hurricane-michael_00000183_pre_disaster.json,hurricane-michael_00000183_pre_disaster.png,hurricane-michael_00000183_pre_disaster_mask.npy,1024,1024,25,0.11772188166483408,high,train
hurricane-michael_00000188_pre_disaster,data/labels\hurricane-michael_00000188_pre_disaster.json,hurricane-michael_00000188_pre_disaster.png,hurricane-michael_00000188_pre_disaster_mask.npy,1024,1024,40,0.04608339268923648,medium,train
hurricane-michael_00000192_pre_disaster,data/labels\hurricane-michael_00000192_pre_disaster.json,hurricane-michael_00000192_pre_disaster.png,hurricane-michael_00000192_pre_disaster_mask.npy,1024,1024,138,0.13360547156247582,high,val
hurricane-michael_00000195_pre_disaster,data/labels\hurricane-michael_00000195_pre_disaster.json,hurricane-michael_00000195_pre_disaster.png,hurricane-michael_00000195_pre_disaster_mask.npy,1024,1024,148,0.11667754227471439,high,train
hurricane-michael_00000196_pre_disaster,data/labels\hurricane-michael_00000196_pre_disaster.json,hurricane-michael_00000196_pre_disaster.png,hurricane-michael_00000196_pre_disaster_mask.npy,1024,1024,108,0.09056714639351843,high,train
hurricane-michael_00000199_pre_disaster,data/labels\hurricane-michael_00000199_pre_disaster.json,hurricane-michael_00000199_pre_disaster.png,hurricane-michael_00000199_pre_disaster_mask.npy,1024,1024,74,0.11962912317971018,high,train
hurricane-michael_00000210_pre_disaster,data/labels\hurricane-michael_00000210_pre_disaster.json,hurricane-michael_00000210_pre_disaster.png,hurricane-michael_00000210_pre_disaster_mask.npy,1024,1024,72,0.05145585878799582,medium,train
hurricane-michael_00000214_pre_disaster,data/labels\hurricane-michael_00000214_pre_disaster.json,hurricane-michael_00000214_pre_disaster.png,hurricane-michael_00000214_pre_disaster_mask.npy,1024,1024,135,0.1307285374713969,high,test
hurricane-michael_00000216_pre_disaster,data/labels\hurricane-michael_00000216_pre_disaster.json,hurricane-michael_00000216_pre_disaster.png,hurricane-michael_00000216_pre_disaster_mask.npy,1024,1024,28,0.16912742860259566,high,test
hurricane-michael_00000217_pre_disaster,data/labels\hurricane-michael_00000217_pre_disaster.json,hurricane-michael_00000217_pre_disaster.png,hurricane-michael_00000217_pre_disaster_mask.npy,1024,1024,79,0.13099823094504964,high,train
hurricane-michael_00000219_pre_disaster,data/labels\hurricane-michael_00000219_pre_disaster.json,hurricane-michael_00000219_pre_disaster.png,hurricane-michael_00000219_pre_disaster_mask.npy,1024,1024,113,0.12719350610163507,high,train
hurricane-michael_00000220_pre_disaster,data/labels\hurricane-michael_00000220_pre_disaster.json,hurricane-michael_00000220_pre_disaster.png,hurricane-michael_00000220_pre_disaster_mask.npy,1024,1024,71,0.1381242368425214,high,test
hurricane-michael_00000222_pre_disaster,data/labels\hurricane-michael_00000222_pre_disaster.json,hurricane-michael_00000222_pre_disaster.png,hurricane-michael_00000222_pre_disaster_mask.npy,1024,1024,136,0.10040529788417574,high,train
hurricane-michael_00000228_pre_disaster,data/labels\hurricane-michael_00000228_pre_disaster.json,hurricane-michael_00000228_pre_disaster.png,hurricane-michael_00000228_pre_disaster_mask.npy,1024,1024,37,0.049915685651076604,medium,train
hurricane-michael_00000230_pre_disaster,data/labels\hurricane-michael_00000230_pre_disaster.json,hurricane-michael_00000230_pre_disaster.png,hurricane-michael_00000230_pre_disaster_mask.npy,1024,1024,73,0.08489897920037193,high,train
hurricane-michael_00000231_pre_disaster,data/labels\hurricane-michael_00000231_pre_disaster.json,hurricane-michael_00000231_pre_disaster.png,hurricane-michael_00000231_pre_disaster_mask.npy,1024,1024,43,0.1784767532075648,high,train
hurricane-michael_00000233_pre_disaster,data/labels\hurricane-michael_00000233_pre_disaster.json,hurricane-michael_00000233_pre_disaster.png,hurricane-michael_00000233_pre_disaster_mask.npy,1024,1024,4,0.0050277447460988865,low,val
hurricane-michael_00000239_pre_disaster,data/labels\hurricane-michael_00000239_pre_disaster.json,hurricane-michael_00000239_pre_disaster.png,hurricane-michael_00000239_pre_disaster_mask.npy,1024,1024,146,0.09839768590537198,high,train
hurricane-michael_00000240_pre_disaster,data/labels\hurricane-michael_00000240_pre_disaster.json,hurricane-michael_00000240_pre_disaster.png,hurricane-michael_00000240_pre_disaster_mask.npy,1024,1024,64,0.0946365233554371,high,train
hurricane-michael_00000241_pre_disaster,data/labels\hurricane-michael_00000241_pre_disaster.json,hurricane-michael_00000241_pre_disaster.png,hurricane-michael_00000241_pre_disaster_mask.npy,1024,1024,48,0.1180394154408125,high,train
hurricane-michael_00000248_pre_disaster,data/labels\hurricane-michael_00000248_pre_disaster.json,hurricane-michael_00000248_pre_disaster.png,hurricane-michael_00000248_pre_disaster_mask.npy,1024,1024,30,0.16675850682732624,high,val
hurricane-michael_00000251_pre_disaster,data/labels\hurricane-michael_00000251_pre_disaster.json,hurricane-michael_00000251_pre_disaster.png,hurricane-michael_00000251_pre_disaster_mask.npy,1024,1024,86,0.05904727224747564,medium,train
hurricane-michael_00000267_pre_disaster,data/labels\hurricane-michael_00000267_pre_disaster.json,hurricane-michael_00000267_pre_disaster.png,hurricane-michael_00000267_pre_disaster_mask.npy,1024,1024,80,0.07557157964403875,high,train
hurricane-michael_00000268_pre_disaster,data/labels\hurricane-michael_00000268_pre_disaster.json,hurricane-michael_00000268_pre_disaster.png,hurricane-michael_00000268_pre_disaster_mask.npy,1024,1024,73,0.10321972104697963,high,train
hurricane-michael_00000272_pre_disaster,data/labels\hurricane-michael_00000272_pre_disaster.json,hurricane-michael_00000272_pre_disaster.png,hurricane-michael_00000272_pre_disaster_mask.npy,1024,1024,53,0.16970985471738506,high,val
hurricane-michael_00000286_pre_disaster,data/labels\hurricane-michael_00000286_pre_disaster.json,hurricane-michael_00000286_pre_disaster.png,hurricane-michael_00000286_pre_disaster_mask.npy,1024,1024,126,0.17257557316287497,high,train
hurricane-michael_00000290_pre_disaster,data/labels\hurricane-michael_00000290_pre_disaster.json,hurricane-michael_00000290_pre_disaster.png,hurricane-michael_00000290_pre_disaster_mask.npy,1024,1024,52,0.05954427786913893,medium,test
hurricane-michael_00000292_pre_disaster,data/labels\hurricane-michael_00000292_pre_disaster.json,hurricane-michael_00000292_pre_disaster.png,hurricane-michael_00000292_pre_disaster_mask.npy,1024,1024,115,0.12527070943961757,high,train
hurricane-michael_00000299_pre_disaster,data/labels\hurricane-michael_00000299_pre_disaster.json,hurricane-michael_00000299_pre_disaster.png,hurricane-michael_00000299_pre_disaster_mask.npy,1024,1024,202,0.10411937191130219,high,train
