tile_id,json_path,image_name,mask_name,width,height,n_buildings,building_ratio,ratio_bin
hurricane-matthew_00000048_pre_disaster,data/labels\hurricane-matthew_00000048_pre_disaster.json,hurricane-matthew_00000048_pre_disaster.png,hurricane-matthew_00000048_pre_disaster_mask.npy,1024,1024,71,0.012155114058719411,medium
hurricane-matthew_00000049_pre_disaster,data/labels\hurricane-matthew_00000049_pre_disaster.json,hurricane-matthew_00000049_pre_disaster.png,hurricane-matthew_00000049_pre_disaster_mask.npy,1024,1024,48,0.019963794862161936,medium
hurricane-matthew_00000050_pre_disaster,data/labels\hurricane-matthew_00000050_pre_disaster.json,hurricane-matthew_00000050_pre_disaster.png,hurricane-matthew_00000050_pre_disaster_mask.npy,1024,1024,3,0.00042955094164575676,very_low
hurricane-matthew_00000051_pre_disaster,data/labels\hurricane-matthew_00000051_pre_disaster.json,hurricane-matthew_00000051_pre_disaster.png,hurricane-matthew_00000051_pre_disaster_mask.npy,1024,1024,61,0.01489698807079833,medium
hurricane-matthew_00000052_pre_disaster,data/labels\hurricane-matthew_00000052_pre_disaster.json,hurricane-matthew_00000052_pre_disaster.png,hurricane-matthew_00000052_pre_disaster_mask.npy,1024,1024,27,0.0058927007586590755,low
hurricane-matthew_00000053_pre_disaster,data/labels\hurricane-matthew_00000053_pre_disaster.json,hurricane-matthew_00000053_pre_disaster.png,hurricane-matthew_00000053_pre_disaster_mask.npy,1024,1024,6,0.0007945018926495307,very_low
hurricane-matthew_00000054_pre_disaster,data/labels\hurricane-matthew_00000054_pre_disaster.json,hurricane-matthew_00000054_pre_disaster.png,hurricane-matthew_00000054_pre_disaster_mask.npy,1024,1024,42,0.009324977960742942,low
hurricane-matthew_00000056_pre_disaster,data/labels\hurricane-matthew_00000056_pre_disaster.json,hurricane-matthew_00000056_pre_disaster.png,hurricane-matthew_00000056_pre_disaster_mask.npy,1024,1024,13,0.001697601993712932,low
hurricane-matthew_00000060_pre_disaster,data/labels\hurricane-matthew_00000060_pre_disaster.json,hurricane-matthew_00000060_pre_disaster.png,hurricane-matthew_00000060_pre_disaster_mask.npy,1024,1024,79,0.032214817211747564,medium
hurricane-matthew_00000062_pre_disaster,data/labels\hurricane-matthew_00000062_pre_disaster.json,hurricane-matthew_00000062_pre_disaster.png,hurricane-matthew_00000062_pre_disaster_mask.npy,1024,1024,40,0.010690779237146633,low
hurricane-matthew_00000063_pre_disaster,data/labels\hurricane-matthew_00000063_pre_disaster.json,hurricane-matthew_00000063_pre_disaster.png,hurricane-matthew_00000063_pre_disaster_mask.npy,1024,1024,14,0.007409960542307359,low
hurricane-matthew_00000064_pre_disaster,data/labels\hurricane-matthew_00000064_pre_disaster.json,hurricane-matthew_00000064_pre_disaster.png,hurricane-matthew_00000064_pre_disaster_mask.npy,1024,1024,21,0.004247017863066977,low
hurricane-matthew_00000065_pre_disaster,data/labels\hurricane-matthew_00000065_pre_disaster.json,hurricane-matthew_00000065_pre_disaster.png,hurricane-matthew_00000065_pre_disaster_mask.npy,1024,1024,158,0.09287648530522352,high
hurricane-matthew_00000066_pre_disaster,data/labels\hurricane-matthew_00000066_pre_disaster.json,hurricane-matthew_00000066_pre_disaster.png,hurricane-matthew_00000066_pre_disaster_mask.npy,1024,1024,210,0.07254389105960726,medium
hurricane-matthew_00000067_pre_disaster,data/labels\hurricane-matthew_00000067_pre_disaster.json,hurricane-matthew_00000067_pre_disaster.png,hurricane-matthew_00000067_pre_disaster_mask.npy,1024,1024,63,0.025421730272446742,medium
hurricane-matthew_00000069_pre_disaster,data/labels\hurricane-matthew_00000069_pre_disaster.json,hurricane-matthew_00000069_pre_disaster.png,hurricane-matthew_00000069_pre_disaster_mask.npy,1024,1024,6,0.0032130884871357946,low
hurricane-matthew_00000070_pre_disaster,data/labels\hurricane-matthew_00000070_pre_disaster.json,hurricane-matthew_00000070_pre_disaster.png,hurricane-matthew_00000070_pre_disaster_mask.npy,1024,1024,3,0.0006345300136945092,very_low
hurricane-matthew_00000071_pre_disaster,data/labels\hurricane-matthew_00000071_pre_disaster.json,hurricane-matthew_00000071_pre_disaster.png,hurricane-matthew_00000071_pre_disaster_mask.npy,1024,1024,134,0.02935464142557424,medium
hurricane-matthew_00000072_pre_disaster,data/labels\hurricane-matthew_00000072_pre_disaster.json,hurricane-matthew_00000072_pre_disaster.png,hurricane-matthew_00000072_pre_disaster_mask.npy,1024,1024,70,0.03205702881109409,medium
hurricane-matthew_00000075_pre_disaster,data/labels\hurricane-matthew_00000075_pre_disaster.json,hurricane-matthew_00000075_pre_disaster.png,hurricane-matthew_00000075_pre_disaster_mask.npy,1024,1024,190,0.08976330066556307,high
hurricane-matthew_00000077_pre_disaster,data/labels\hurricane-matthew_00000077_pre_disaster.json,hurricane-matthew_00000077_pre_disaster.png,hurricane-matthew_00000077_pre_disaster_mask.npy,1024,1024,57,0.023968198835059195,medium
hurricane-matthew_00000078_pre_disaster,data/labels\hurricane-matthew_00000078_pre_disaster.json,hurricane-matthew_00000078_pre_disaster.png,hurricane-matthew_00000078_pre_disaster_mask.npy,1024,1024,45,0.014955291139860003,medium
hurricane-matthew_00000079_pre_disaster,data/labels\hurricane-matthew_00000079_pre_disaster.json,hurricane-matthew_00000079_pre_disaster.png,hurricane-matthew_00000079_pre_disaster_mask.npy,1024,1024,21,0.00874121800739718,low
hurricane-matthew_00000080_pre_disaster,data/labels\hurricane-matthew_00000080_pre_disaster.json,hurricane-matthew_00000080_pre_disaster.png,hurricane-matthew_00000080_pre_disaster_mask.npy,1024,1024,115,0.06508935408126588,medium
hurricane-matthew_00000082_pre_disaster,data/labels\hurricane-matthew_00000082_pre_disaster.json,hurricane-matthew_00000082_pre_disaster.png,hurricane-matthew_00000082_pre_disaster_mask.npy,1024,1024,93,0.03527845473632875,medium
hurricane-matthew_00000083_pre_disaster,data/labels\hurricane-matthew_00000083_pre_disaster.json,hurricane-matthew_00000083_pre_disaster.png,hurricane-matthew_00000083_pre_disaster_mask.npy,1024,1024,71,0.03627837413375395,medium
hurricane-matthew_00000084_pre_disaster,data/labels\hurricane-matthew_00000084_pre_disaster.json,hurricane-matthew_00000084_pre_disaster.png,hurricane-matthew_00000084_pre_disaster_mask.npy,1024,1024,64,0.025561761197101077,medium
hurricane-matthew_00000085_pre_disaster,data/labels\hurricane-matthew_00000085_pre_disaster.json,hurricane-matthew_00000085_pre_disaster.png,hurricane-matthew_00000085_pre_disaster_mask.npy,1024,1024,11,0.004437737538313207,low
hurricane-matthew_00000086_pre_disaster,data/labels\hurricane-matthew_00000086_pre_disaster.json,hurricane-matthew_00000086_pre_disaster.png,hurricane-matthew_00000086_pre_disaster_mask.npy,1024,1024,56,0.012776534940209945,medium
hurricane-matthew_00000089_pre_disaster,data/labels\hurricane-matthew_00000089_pre_disaster.json,hurricane-matthew_00000089_pre_disaster.png,hurricane-matthew_00000089_pre_disaster_mask.npy,1024,1024,453,0.3066737335767764,high
hurricane-matthew_00000090_pre_disaster,data/labels\hurricane-matthew_00000090_pre_disaster.json,hurricane-matthew_00000090_pre_disaster.png,hurricane-matthew_00000090_pre_disaster_mask.npy,1024,1024,51,0.018771587123831625,medium
hurricane-matthew_00000092_pre_disaster,data/labels\hurricane-matthew_00000092_pre_disaster.json,hurricane-matthew_00000092_pre_disaster.png,hurricane-matthew_00000092_pre_disaster_mask.npy,1024,1024,469,0.21521715183461104,high
hurricane-matthew_00000093_pre_disaster,data/labels\hurricane-matthew_00000093_pre_disaster.json,hurricane-matthew_00000093_pre_disaster.png,hurricane-matthew_00000093_pre_disaster_mask.npy,1024,1024,4,0.0011819761270989617,low
hurricane-matthew_00000094_pre_disaster,data/labels\hurricane-matthew_00000094_pre_disaster.json,hurricane-matthew_00000094_pre_disaster.png,hurricane-matthew_00000094_pre_disaster_mask.npy,1024,1024,54,0.023014795398212544,medium
hurricane-matthew_00000095_pre_disaster,data/labels\hurricane-matthew_00000095_pre_disaster.json,hurricane-matthew_00000095_pre_disaster.png,hurricane-matthew_00000095_pre_disaster_mask.npy,1024,1024,193,0.0879872574235372,high
hurricane-matthew_00000097_pre_disaster,data/labels\hurricane-matthew_00000097_pre_disaster.json,hurricane-matthew_00000097_pre_disaster.png,hurricane-matthew_00000097_pre_disaster_mask.npy,1024,1024,99,0.018660432700141574,medium
hurricane-matthew_00000099_pre_disaster,data/labels\hurricane-matthew_00000099_pre_disaster.json,hurricane-matthew_00000099_pre_disaster.png,hurricane-matthew_00000099_pre_disaster_mask.npy,1024,1024,86,0.028870551651185815,medium
hurricane-matthew_00000100_pre_disaster,data/labels\hurricane-matthew_00000100_pre_disaster.json,hurricane-matthew_00000100_pre_disaster.png,hurricane-matthew_00000100_pre_disaster_mask.npy,1024,1024,1,0.0005010727936198009,very_low
hurricane-matthew_00000102_pre_disaster,data/labels\hurricane-matthew_00000102_pre_disaster.json,hurricane-matthew_00000102_pre_disaster.png,hurricane-matthew_00000102_pre_disaster_mask.npy,1024,1024,51,0.01227744583894374,medium
hurricane-matthew_00000103_pre_disaster,data/labels\hurricane-matthew_00000103_pre_disaster.json,hurricane-matthew_00000103_pre_disaster.png,hurricane-matthew_00000103_pre_disaster_mask.npy,1024,1024,71,0.03714920076455168,medium
hurricane-matthew_00000104_pre_disaster,data/labels\hurricane-matthew_00000104_pre_disaster.json,hurricane-matthew_00000104_pre_disaster.png,hurricane-matthew_00000104_pre_disaster_mask.npy,1024,1024,319,0.18333769749514264,high
hurricane-matthew_00000110_pre_disaster,data/labels\hurricane-matthew_00000110_pre_disaster.json,hurricane-matthew_00000110_pre_disaster.png,hurricane-matthew_00000110_pre_disaster_mask.npy,1024,1024,16,0.0028146448017671846,low
hurricane-matthew_00000116_pre_disaster,data/labels\hurricane-matthew_00000116_pre_disaster.json,hurricane-matthew_00000116_pre_disaster.png,hurricane-matthew_00000116_pre_disaster_mask.npy,1024,1024,2,0.0003764149677496399,very_low
hurricane-matthew_00000119_pre_disaster,data/labels\hurricane-matthew_00000119_pre_disaster.json,hurricane-matthew_00000119_pre_disaster.png,hurricane-matthew_00000119_pre_disaster_mask.npy,1024,1024,6,0.0008369380956792906,very_low
hurricane-matthew_00000120_pre_disaster,data/labels\hurricane-matthew_00000120_pre_disaster.json,hurricane-matthew_00000120_pre_disaster.png,hurricane-matthew_00000120_pre_disaster_mask.npy,1024,1024,90,0.041775001490395224,medium
hurricane-matthew_00000125_pre_disaster,data/labels\hurricane-matthew_00000125_pre_disaster.json,hurricane-matthew_00000125_pre_disaster.png,hurricane-matthew_00000125_pre_disaster_mask.npy,1024,1024,139,0.04422794563363326,medium
hurricane-matthew_00000126_pre_disaster,data/labels\hurricane-matthew_00000126_pre_disaster.json,hurricane-matthew_00000126_pre_disaster.png,hurricane-matthew_00000126_pre_disaster_mask.npy,1024,1024,288,0.07658642466665211,high
hurricane-matthew_00000128_pre_disaster,data/labels\hurricane-matthew_00000128_pre_disaster.json,hurricane-matthew_00000128_pre_disaster.png,hurricane-matthew_00000128_pre_disaster_mask.npy,1024,1024,2,0.0004266526064940383,very_low
hurricane-matthew_00000129_pre_disaster,data/labels\hurricane-matthew_00000129_pre_disaster.json,hurricane-matthew_00000129_pre_disaster.png,hurricane-matthew_00000129_pre_disaster_mask.npy,1024,1024,80,0.02900596396966576,medium
hurricane-matthew_00000130_pre_disaster,data/labels\hurricane-matthew_00000130_pre_disaster.json,hurricane-matthew_00000130_pre_disaster.png,hurricane-matthew_00000130_pre_disaster_mask.npy,1024,1024,84,0.03657395165510106,medium
hurricane-matthew_00000132_pre_disaster,data/labels\hurricane-matthew_00000132_pre_disaster.json,hurricane-matthew_00000132_pre_disaster.png,hurricane-matthew_00000132_pre_disaster_mask.npy,1024,1024,16,0.0023570895239610106,low
hurricane-matthew_00000133_pre_disaster,data/labels\hurricane-matthew_00000133_pre_disaster.json,hurricane-matthew_00000133_pre_disaster.png,hurricane-matthew_00000133_pre_disaster_mask.npy,1024,1024,50,0.012488858968898491,medium
hurricane-matthew_00000134_pre_disaster,data/labels\hurricane-matthew_00000134_pre_disaster.json,hurricane-matthew_00000134_pre_disaster.png,hurricane-matthew_00000134_pre_disaster_mask.npy,1024,1024,35,0.019257804660356412,medium
hurricane-matthew_00000136_pre_disaster,data/labels\hurricane-matthew_00000136_pre_disaster.json,hurricane-matthew_00000136_pre_disaster.png,hurricane-matthew_00000136_pre_disaster_mask.npy,1024,1024,4,0.00294519746606007,low
hurricane-matthew_00000137_pre_disaster,data/labels\hurricane-matthew_00000137_pre_disaster.json,hurricane-matthew_00000137_pre_disaster.png,hurricane-matthew_00000137_pre_disaster_mask.npy,1024,1024,4,0.0005876902987530283,very_low
hurricane-matthew_00000139_pre_disaster,data/labels\hurricane-matthew_00000139_pre_disaster.json,hurricane-matthew_00000139_pre_disaster.png,hurricane-matthew_00000139_pre_disaster_mask.npy,1024,1024,5,0.0015631889701483428,low
hurricane-matthew_00000140_pre_disaster,data/labels\hurricane-matthew_00000140_pre_disaster.json,hurricane-matthew_00000140_pre_disaster.png,hurricane-matthew_00000140_pre_disaster_mask.npy,1024,1024,61,0.021604128258620556,medium
hurricane-matthew_00000143_pre_disaster,data/labels\hurricane-matthew_00000143_pre_disaster.json,hurricane-matthew_00000143_pre_disaster.png,hurricane-matthew_00000143_pre_disaster_mask.npy,1024,1024,187,0.06529131827494762,medium
hurricane-matthew_00000145_pre_disaster,data/labels\hurricane-matthew_00000145_pre_disaster.json,hurricane-matthew_00000145_pre_disaster.png,hurricane-matthew_00000145_pre_disaster_mask.npy,1024,1024,37,0.011304119723976087,low
hurricane-matthew_00000149_pre_disaster,data/labels\hurricane-matthew_00000149_pre_disaster.json,hurricane-matthew_00000149_pre_disaster.png,hurricane-matthew_00000149_pre_disaster_mask.npy,1024,1024,24,0.005375715053094971,low
hurricane-matthew_00000152_pre_disaster,data/labels\hurricane-matthew_00000152_pre_disaster.json,hurricane-matthew_00000152_pre_disaster.png,hurricane-matthew_00000152_pre_disaster_mask.npy,1024,1024,521,0.2585531867250976,high
hurricane-matthew_00000153_pre_disaster,data/labels\hurricane-matthew_00000153_pre_disaster.json,hurricane-matthew_00000153_pre_disaster.png,hurricane-matthew_00000153_pre_disaster_mask.npy,1024,1024,41,0.006818822316676859,low
hurricane-matthew_00000154_pre_disaster,data/labels\hurricane-matthew_00000154_pre_disaster.json,hurricane-matthew_00000154_pre_disaster.png,hurricane-matthew_00000154_pre_disaster_mask.npy,1024,1024,13,0.0033107250543911323,low
hurricane-matthew_00000155_pre_disaster,data/labels\hurricane-matthew_00000155_pre_disaster.json,hurricane-matthew_00000155_pre_disaster.png,hurricane-matthew_00000155_pre_disaster_mask.npy,1024,1024,14,0.004556798599583902,low
hurricane-matthew_00000156_pre_disaster,data/labels\hurricane-matthew_00000156_pre_disaster.json,hurricane-matthew_00000156_pre_disaster.png,hurricane-matthew_00000156_pre_disaster_mask.npy,1024,1024,641,0.18008618886829075,high
hurricane-matthew_00000158_pre_disaster,data/labels\hurricane-matthew_00000158_pre_disaster.json,hurricane-matthew_00000158_pre_disaster.png,hurricane-matthew_00000158_pre_disaster_mask.npy,1024,1024,535,0.31974589794701513,high
hurricane-matthew_00000159_pre_disaster,data/labels\hurricane-matthew_00000159_pre_disaster.json,hurricane-matthew_00000159_pre_disaster.png,hurricane-matthew_00000159_pre_disaster_mask.npy,1024,1024,47,0.008869517153184904,low
hurricane-matthew_00000162_pre_disaster,data/labels\hurricane-matthew_00000162_pre_disaster.json,hurricane-matthew_00000162_pre_disaster.png,hurricane-matthew_00000162_pre_disaster_mask.npy,1024,1024,32,0.008547343686125707,low
hurricane-matthew_00000164_pre_disaster,data/labels\hurricane-matthew_00000164_pre_disaster.json,hurricane-matthew_00000164_pre_disaster.png,hurricane-matthew_00000164_pre_disaster_mask.npy,1024,1024,26,0.005085014091639276,low
hurricane-matthew_00000166_pre_disaster,data/labels\hurricane-matthew_00000166_pre_disaster.json,hurricane-matthew_00000166_pre_disaster.png,hurricane-matthew_00000166_pre_disaster_mask.npy,1024,1024,18,0.002423699032111917,low
hurricane-matthew_00000167_pre_disaster,data/labels\hurricane-matthew_00000167_pre_disaster.json,hurricane-matthew_00000167_pre_disaster.png,hurricane-matthew_00000167_pre_disaster_mask.npy,1024,1024,25,0.004269759270150971,low
hurricane-matthew_00000168_pre_disaster,data/labels\hurricane-matthew_00000168_pre_disaster.json,hurricane-matthew_00000168_pre_disaster.png,hurricane-matthew_00000168_pre_disaster_mask.npy,1024,1024,11,0.002245010982249303,low
hurricane-matthew_00000169_pre_disaster,data/labels\hurricane-matthew_00000169_pre_disaster.json,hurricane-matthew_00000169_pre_disaster.png,hurricane-matthew_00000169_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
hurricane-matthew_00000170_pre_disaster,data/labels\hurricane-matthew_00000170_pre_disaster.json,hurricane-matthew_00000170_pre_disaster.png,hurricane-matthew_00000170_pre_disaster_mask.npy,1024,1024,24,0.0038185590840002937,low
hurricane-matthew_00000171_pre_disaster,data/labels\hurricane-matthew_00000171_pre_disaster.json,hurricane-matthew_00000171_pre_disaster.png,hurricane-matthew_00000171_pre_disaster_mask.npy,1024,1024,31,0.00486179743996138,low
hurricane-matthew_00000172_pre_disaster,data/labels\hurricane-matthew_00000172_pre_disaster.json,hurricane-matthew_00000172_pre_disaster.png,hurricane-matthew_00000172_pre_disaster_mask.npy,1024,1024,3,0.0008240380616862943,very_low
hurricane-matthew_00000173_pre_disaster,data/labels\hurricane-matthew_00000173_pre_disaster.json,hurricane-matthew_00000173_pre_disaster.png,hurricane-matthew_00000173_pre_disaster_mask.npy,1024,1024,9,0.0011010725774888532,low
hurricane-matthew_00000174_pre_disaster,data/labels\hurricane-matthew_00000174_pre_disaster.json,hurricane-matthew_00000174_pre_disaster.png,hurricane-matthew_00000174_pre_disaster_mask.npy,1024,1024,29,0.006685157462264363,low
hurricane-matthew_00000175_pre_disaster,data/labels\hurricane-matthew_00000175_pre_disaster.json,hurricane-matthew_00000175_pre_disaster.png,hurricane-matthew_00000175_pre_disaster_mask.npy,1024,1024,32,0.010438093769379141,low
hurricane-matthew_00000176_pre_disaster,data/labels\hurricane-matthew_00000176_pre_disaster.json,hurricane-matthew_00000176_pre_disaster.png,hurricane-matthew_00000176_pre_disaster_mask.npy,1024,1024,20,0.003998071952553692,low
hurricane-matthew_00000178_pre_disaster,data/labels\hurricane-matthew_00000178_pre_disaster.json,hurricane-matthew_00000178_pre_disaster.png,hurricane-matthew_00000178_pre_disaster_mask.npy,1024,1024,24,0.0036399158072985697,low
hurricane-matthew_00000179_pre_disaster,data/labels\hurricane-matthew_00000179_pre_disaster.json,hurricane-matthew_00000179_pre_disaster.png,hurricane-matthew_00000179_pre_disaster_mask.npy,1024,1024,12,0.0018802159281012588,low
hurricane-matthew_00000180_pre_disaster,data/labels\hurricane-matthew_00000180_pre_disaster.json,hurricane-matthew_00000180_pre_disaster.png,hurricane-matthew_00000180_pre_disaster_mask.npy,1024,1024,13,0.0017431988829202294,low
hurricane-matthew_00000181_pre_disaster,data/labels\hurricane-matthew_00000181_pre_disaster.json,hurricane-matthew_00000181_pre_disaster.png,hurricane-matthew_00000181_pre_disaster_mask.npy,1024,1024,19,0.00291955607147615,low
hurricane-matthew_00000182_pre_disaster,data/labels\hurricane-matthew_00000182_pre_disaster.json,hurricane-matthew_00000182_pre_disaster.png,hurricane-matthew_00000182_pre_disaster_mask.npy,1024,1024,26,0.005099493946440701,low
hurricane-matthew_00000185_pre_disaster,data/labels\hurricane-matthew_00000185_pre_disaster.json,hurricane-matthew_00000185_pre_disaster.png,hurricane-matthew_00000185_pre_disaster_mask.npy,1024,1024,49,0.007942050758830001,low
hurricane-matthew_00000186_pre_disaster,data/labels\hurricane-matthew_00000186_pre_disaster.json,hurricane-matthew_00000186_pre_disaster.png,hurricane-matthew_00000186_pre_disaster_mask.npy,1024,1024,36,0.005564190816892098,low
hurricane-matthew_00000187_pre_disaster,data/labels\hurricane-matthew_00000187_pre_disaster.json,hurricane-matthew_00000187_pre_disaster.png,hurricane-matthew_00000187_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
hurricane-matthew_00000188_pre_disaster,data/labels\hurricane-matthew_00000188_pre_disaster.json,hurricane-matthew_00000188_pre_disaster.png,hurricane-matthew_00000188_pre_disaster_mask.npy,1024,1024,7,0.0012832916277255896,low
hurricane-matthew_00000190_pre_disaster,data/labels\hurricane-matthew_00000190_pre_disaster.json,hurricane-matthew_00000190_pre_disaster.png,hurricane-matthew_00000190_pre_disaster_mask.npy,1024,1024,10,0.0018548065877137352,low
hurricane-matthew_00000192_pre_disaster,data/labels\hurricane-matthew_00000192_pre_disaster.json,hurricane-matthew_00000192_pre_disaster.png,hurricane-matthew_00000192_pre_disaster_mask.npy,1024,1024,7,0.0008933158976887014,very_low
hurricane-matthew_00000193_pre_disaster,data/labels\hurricane-matthew_00000193_pre_disaster.json,hurricane-matthew_00000193_pre_disaster.png,hurricane-matthew_00000193_pre_disaster_mask.npy,1024,1024,3,0.00040974419713618246,very_low
hurricane-matthew_00000195_pre_disaster,data/labels\hurricane-matthew_00000195_pre_disaster.json,hurricane-matthew_00000195_pre_disaster.png,hurricane-matthew_00000195_pre_disaster_mask.npy,1024,1024,13,0.0014655298345060347,low
hurricane-matthew_00000197_pre_disaster,data/labels\hurricane-matthew_00000197_pre_disaster.json,hurricane-matthew_00000197_pre_disaster.png,hurricane-matthew_00000197_pre_disaster_mask.npy,1024,1024,29,0.0062129057028112505,low
hurricane-matthew_00000198_pre_disaster,data/labels\hurricane-matthew_00000198_pre_disaster.json,hurricane-matthew_00000198_pre_disaster.png,hurricane-matthew_00000198_pre_disaster_mask.npy,1024,1024,35,0.009048053286990177,low
hurricane-matthew_00000200_pre_disaster,data/labels\hurricane-matthew_00000200_pre_disaster.json,hurricane-matthew_00000200_pre_disaster.png,hurricane-matthew_00000200_pre_disaster_mask.npy,1024,1024,20,0.0027393280925284594,low
hurricane-matthew_00000202_pre_disaster,data/labels\hurricane-matthew_00000202_pre_disaster.json,hurricane-matthew_00000202_pre_disaster.png,hurricane-matthew_00000202_pre_disaster_mask.npy,1024,1024,18,0.004815577825037893,low
hurricane-matthew_00000204_pre_disaster,data/labels\hurricane-matthew_00000204_pre_disaster.json,hurricane-matthew_00000204_pre_disaster.png,hurricane-matthew_00000204_pre_disaster_mask.npy,1024,1024,20,0.003753317702099528,low
hurricane-matthew_00000205_pre_disaster,data/labels\hurricane-matthew_00000205_pre_disaster.json,hurricane-matthew_00000205_pre_disaster.png,hurricane-matthew_00000205_pre_disaster_mask.npy,1024,1024,24,0.003544488090470512,low
hurricane-matthew_00000206_pre_disaster,data/labels\hurricane-matthew_00000206_pre_disaster.json,hurricane-matthew_00000206_pre_disaster.png,hurricane-matthew_00000206_pre_disaster_mask.npy,1024,1024,19,0.0025126834780188198,low
hurricane-matthew_00000207_pre_disaster,data/labels\hurricane-matthew_00000207_pre_disaster.json,hurricane-matthew_00000207_pre_disaster.png,hurricane-matthew_00000207_pre_disaster_mask.npy,1024,1024,40,0.009540574114254336,low
hurricane-matthew_00000208_pre_disaster,data/labels\hurricane-matthew_00000208_pre_disaster.json,hurricane-matthew_00000208_pre_disaster.png,hurricane-matthew_00000208_pre_disaster_mask.npy,1024,1024,7,0.0005714872886553753,very_low
hurricane-matthew_00000209_pre_disaster,data/labels\hurricane-matthew_00000209_pre_disaster.json,hurricane-matthew_00000209_pre_disaster.png,hurricane-matthew_00000209_pre_disaster_mask.npy,1024,1024,11,0.0026762232740543926,low
hurricane-matthew_00000211_pre_disaster,data/labels\hurricane-matthew_00000211_pre_disaster.json,hurricane-matthew_00000211_pre_disaster.png,hurricane-matthew_00000211_pre_disaster_mask.npy,1024,1024,30,0.005118026008666341,low
hurricane-matthew_00000212_pre_disaster,data/labels\hurricane-matthew_00000212_pre_disaster.json,hurricane-matthew_00000212_pre_disaster.png,hurricane-matthew_00000212_pre_disaster_mask.npy,1024,1024,27,0.005558230930164231,low
hurricane-matthew_00000213_pre_disaster,data/labels\hurricane-matthew_00000213_pre_disaster.json,hurricane-matthew_00000213_pre_disaster.png,hurricane-matthew_00000213_pre_disaster_mask.npy,1024,1024,7,0.0011165367596484381,low
hurricane-matthew_00000215_pre_disaster,data/labels\hurricane-matthew_00000215_pre_disaster.json,hurricane-matthew_00000215_pre_disaster.png,hurricane-matthew_00000215_pre_disaster_mask.npy,1024,1024,19,0.0059958873875320924,low
hurricane-matthew_00000219_pre_disaster,data/labels\hurricane-matthew_00000219_pre_disaster.json,hurricane-matthew_00000219_pre_disaster.png,hurricane-matthew_00000219_pre_disaster_mask.npy,1024,1024,6,0.0008713465891057525,very_low
hurricane-matthew_00000221_pre_disaster,data/labels\hurricane-matthew_00000221_pre_disaster.json,hurricane-matthew_00000221_pre_disaster.png,hurricane-matthew_00000221_pre_disaster_mask.npy,1024,1024,23,0.004226922754760762,low
hurricane-matthew_00000222_pre_disaster,data/labels\hurricane-matthew_00000222_pre_disaster.json,hurricane-matthew_00000222_pre_disaster.png,hurricane-matthew_00000222_pre_disaster_mask.npy,1024,1024,18,0.0025656383706363904,low
hurricane-matthew_00000223_pre_disaster,data/labels\hurricane-matthew_00000223_pre_disaster.json,hurricane-matthew_00000223_pre_disaster.png,hurricane-matthew_00000223_pre_disaster_mask.npy,1024,1024,35,0.007338649440231833,low
hurricane-matthew_00000226_pre_disaster,data/labels\hurricane-matthew_00000226_pre_disaster.json,hurricane-matthew_00000226_pre_disaster.png,hurricane-matthew_00000226_pre_disaster_mask.npy,1024,1024,12,0.0016321378992116718,low
hurricane-matthew_00000228_pre_disaster,data/labels\hurricane-matthew_00000228_pre_disaster.json,hurricane-matthew_00000228_pre_disaster.png,hurricane-matthew_00000228_pre_disaster_mask.npy,1024,1024,15,0.002957078435441056,low
hurricane-matthew_00000231_pre_disaster,data/labels\hurricane-matthew_00000231_pre_disaster.json,hurricane-matthew_00000231_pre_disaster.png,hurricane-matthew_00000231_pre_disaster_mask.npy,1024,1024,33,0.005497711794015856,low
hurricane-matthew_00000232_pre_disaster,data/labels\hurricane-matthew_00000232_pre_disaster.json,hurricane-matthew_00000232_pre_disaster.png,hurricane-matthew_00000232_pre_disaster_mask.npy,1024,1024,4,0.0007310049440199465,very_low
hurricane-matthew_00000233_pre_disaster,data/labels\hurricane-matthew_00000233_pre_disaster.json,hurricane-matthew_00000233_pre_disaster.png,hurricane-matthew_00000233_pre_disaster_mask.npy,1024,1024,12,0.002698924307823043,low
hurricane-matthew_00000234_pre_disaster,data/labels\hurricane-matthew_00000234_pre_disaster.json,hurricane-matthew_00000234_pre_disaster.png,hurricane-matthew_00000234_pre_disaster_mask.npy,1024,1024,13,0.0023543323411914624,low
hurricane-matthew_00000237_pre_disaster,data/labels\hurricane-matthew_00000237_pre_disaster.json,hurricane-matthew_00000237_pre_disaster.png,hurricane-matthew_00000237_pre_disaster_mask.npy,1024,1024,31,0.006892474474880669,low
hurricane-matthew_00000238_pre_disaster,data/labels\hurricane-matthew_00000238_pre_disaster.json,hurricane-matthew_00000238_pre_disaster.png,hurricane-matthew_00000238_pre_disaster_mask.npy,1024,1024,5,0.0008869897470986517,very_low
hurricane-matthew_00000239_pre_disaster,data/labels\hurricane-matthew_00000239_pre_disaster.json,hurricane-matthew_00000239_pre_disaster.png,hurricane-matthew_00000239_pre_disaster_mask.npy,1024,1024,0,0.0,very_low
hurricane-matthew_00000241_pre_disaster,data/labels\hurricane-matthew_00000241_pre_disaster.json,hurricane-matthew_00000241_pre_disaster.png,hurricane-matthew_00000241_pre_disaster_mask.npy,1024,1024,10,0.0019086358810471544,low
