tile_id,json_path,image_name,mask_name,width,height,n_buildings,building_ratio,ratio_bin,split
hurricane-matthew_00000082_pre_disaster,data/labels\hurricane-matthew_00000082_pre_disaster.json,hurricane-matthew_00000082_pre_disaster.png,hurricane-matthew_00000082_pre_disaster_mask.npy,1024,1024,93,0.03527845473632875,medium,test
hurricane-matthew_00000083_pre_disaster,data/labels\hurricane-matthew_00000083_pre_disaster.json,hurricane-matthew_00000083_pre_disaster.png,hurricane-matthew_00000083_pre_disaster_mask.npy,1024,1024,71,0.03627837413375395,medium,train
hurricane-matthew_00000084_pre_disaster,data/labels\hurricane-matthew_00000084_pre_disaster.json,hurricane-matthew_00000084_pre_disaster.png,hurricane-matthew_00000084_pre_disaster_mask.npy,1024,1024,64,0.025561761197101077,medium,train
hurricane-matthew_00000085_pre_disaster,data/labels\hurricane-matthew_00000085_pre_disaster.json,hurricane-matthew_00000085_pre_disaster.png,hurricane-matthew_00000085_pre_disaster_mask.npy,1024,1024,11,0.004437737538313207,low,train
hurricane-matthew_00000089_pre_disaster,data/labels\hurricane-matthew_00000089_pre_disaster.json,hurricane-matthew_00000089_pre_disaster.png,hurricane-matthew_00000089_pre_disaster_mask.npy,1024,1024,453,0.3066737335767764,high,train
hurricane-matthew_00000092_pre_disaster,data/labels\hurricane-matthew_00000092_pre_disaster.json,hurricane-matthew_00000092_pre_disaster.png,hurricane-matthew_00000092_pre_disaster_mask.npy,1024,1024,469,0.21521715183461104,high,train
hurricane-matthew_00000099_pre_disaster,data/labels\hurricane-matthew_00000099_pre_disaster.json,hurricane-matthew_00000099_pre_disaster.png,hurricane-matthew_00000099_pre_disaster_mask.npy,1024,1024,86,0.028870551651185815,medium,train
hurricane-matthew_00000102_pre_disaster,data/labels\hurricane-matthew_00000102_pre_disaster.json,hurricane-matthew_00000102_pre_disaster.png,hurricane-matthew_00000102_pre_disaster_mask.npy,1024,1024,51,0.01227744583894374,medium,train
hurricane-matthew_00000104_pre_disaster,data/labels\hurricane-matthew_00000104_pre_disaster.json,hurricane-matthew_00000104_pre_disaster.png,hurricane-matthew_00000104_pre_disaster_mask.npy,1024,1024,319,0.18333769749514264,high,train
hurricane-matthew_00000119_pre_disaster,data/labels\hurricane-matthew_00000119_pre_disaster.json,hurricane-matthew_00000119_pre_disaster.png,hurricane-matthew_00000119_pre_disaster_mask.npy,1024,1024,6,0.0008369380956792906,very_low,test
hurricane-matthew_00000120_pre_disaster,data/labels\hurricane-matthew_00000120_pre_disaster.json,hurricane-matthew_00000120_pre_disaster.png,hurricane-matthew_00000120_pre_disaster_mask.npy,1024,1024,90,0.041775001490395224,medium,val
hurricane-matthew_00000128_pre_disaster,data/labels\hurricane-matthew_00000128_pre_disaster.json,hurricane-matthew_00000128_pre_disaster.png,hurricane-matthew_00000128_pre_disaster_mask.npy,1024,1024,2,0.0004266526064940383,very_low,val
hurricane-matthew_00000130_pre_disaster,data/labels\hurricane-matthew_00000130_pre_disaster.json,hurricane-matthew_00000130_pre_disaster.png,hurricane-matthew_00000130_pre_disaster_mask.npy,1024,1024,84,0.03657395165510106,medium,train
hurricane-matthew_00000132_pre_disaster,data/labels\hurricane-matthew_00000132_pre_disaster.json,hurricane-matthew_00000132_pre_disaster.png,hurricane-matthew_00000132_pre_disaster_mask.npy,1024,1024,16,0.0023570895239610106,low,train
hurricane-matthew_00000137_pre_disaster,data/labels\hurricane-matthew_00000137_pre_disaster.json,hurricane-matthew_00000137_pre_disaster.png,hurricane-matthew_00000137_pre_disaster_mask.npy,1024,1024,4,0.0005876902987530283,very_low,test
hurricane-matthew_00000143_pre_disaster,data/labels\hurricane-matthew_00000143_pre_disaster.json,hurricane-matthew_00000143_pre_disaster.png,hurricane-matthew_00000143_pre_disaster_mask.npy,1024,1024,187,0.06529131827494762,medium,train
hurricane-matthew_00000145_pre_disaster,data/labels\hurricane-matthew_00000145_pre_disaster.json,hurricane-matthew_00000145_pre_disaster.png,hurricane-matthew_00000145_pre_disaster_mask.npy,1024,1024,37,0.011304119723976087,low,train
hurricane-matthew_00000149_pre_disaster,data/labels\hurricane-matthew_00000149_pre_disaster.json,hurricane-matthew_00000149_pre_disaster.png,hurricane-matthew_00000149_pre_disaster_mask.npy,1024,1024,24,0.005375715053094971,low,train
hurricane-matthew_00000155_pre_disaster,data/labels\hurricane-matthew_00000155_pre_disaster.json,hurricane-matthew_00000155_pre_disaster.png,hurricane-matthew_00000155_pre_disaster_mask.npy,1024,1024,14,0.004556798599583902,low,train
hurricane-matthew_00000156_pre_disaster,data/labels\hurricane-matthew_00000156_pre_disaster.json,hurricane-matthew_00000156_pre_disaster.png,hurricane-matthew_00000156_pre_disaster_mask.npy,1024,1024,641,0.18008618886829075,high,train
hurricane-matthew_00000162_pre_disaster,data/labels\hurricane-matthew_00000162_pre_disaster.json,hurricane-matthew_00000162_pre_disaster.png,hurricane-matthew_00000162_pre_disaster_mask.npy,1024,1024,32,0.008547343686125707,low,test
hurricane-matthew_00000164_pre_disaster,data/labels\hurricane-matthew_00000164_pre_disaster.json,hurricane-matthew_00000164_pre_disaster.png,hurricane-matthew_00000164_pre_disaster_mask.npy,1024,1024,26,0.005085014091639276,low,test
hurricane-matthew_00000169_pre_disaster,data/labels\hurricane-matthew_00000169_pre_disaster.json,hurricane-matthew_00000169_pre_disaster.png,hurricane-matthew_00000169_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,test
hurricane-matthew_00000171_pre_disaster,data/labels\hurricane-matthew_00000171_pre_disaster.json,hurricane-matthew_00000171_pre_disaster.png,hurricane-matthew_00000171_pre_disaster_mask.npy,1024,1024,31,0.00486179743996138,low,train
hurricane-matthew_00000175_pre_disaster,data/labels\hurricane-matthew_00000175_pre_disaster.json,hurricane-matthew_00000175_pre_disaster.png,hurricane-matthew_00000175_pre_disaster_mask.npy,1024,1024,32,0.010438093769379141,low,val
hurricane-matthew_00000178_pre_disaster,data/labels\hurricane-matthew_00000178_pre_disaster.json,hurricane-matthew_00000178_pre_disaster.png,hurricane-matthew_00000178_pre_disaster_mask.npy,1024,1024,24,0.0036399158072985697,low,val
hurricane-matthew_00000179_pre_disaster,data/labels\hurricane-matthew_00000179_pre_disaster.json,hurricane-matthew_00000179_pre_disaster.png,hurricane-matthew_00000179_pre_disaster_mask.npy,1024,1024,12,0.0018802159281012588,low,train
hurricane-matthew_00000181_pre_disaster,data/labels\hurricane-matthew_00000181_pre_disaster.json,hurricane-matthew_00000181_pre_disaster.png,hurricane-matthew_00000181_pre_disaster_mask.npy,1024,1024,19,0.00291955607147615,low,train
hurricane-matthew_00000182_pre_disaster,data/labels\hurricane-matthew_00000182_pre_disaster.json,hurricane-matthew_00000182_pre_disaster.png,hurricane-matthew_00000182_pre_disaster_mask.npy,1024,1024,26,0.005099493946440701,low,val
hurricane-matthew_00000185_pre_disaster,data/labels\hurricane-matthew_00000185_pre_disaster.json,hurricane-matthew_00000185_pre_disaster.png,hurricane-matthew_00000185_pre_disaster_mask.npy,1024,1024,49,0.007942050758830001,low,train
hurricane-matthew_00000186_pre_disaster,data/labels\hurricane-matthew_00000186_pre_disaster.json,hurricane-matthew_00000186_pre_disaster.png,hurricane-matthew_00000186_pre_disaster_mask.npy,1024,1024,36,0.005564190816892098,low,test
hurricane-matthew_00000188_pre_disaster,data/labels\hurricane-matthew_00000188_pre_disaster.json,hurricane-matthew_00000188_pre_disaster.png,hurricane-matthew_00000188_pre_disaster_mask.npy,1024,1024,7,0.0012832916277255896,low,test
hurricane-matthew_00000190_pre_disaster,data/labels\hurricane-matthew_00000190_pre_disaster.json,hurricane-matthew_00000190_pre_disaster.png,hurricane-matthew_00000190_pre_disaster_mask.npy,1024,1024,10,0.0018548065877137352,low,train
hurricane-matthew_00000195_pre_disaster,data/labels\hurricane-matthew_00000195_pre_disaster.json,hurricane-matthew_00000195_pre_disaster.png,hurricane-matthew_00000195_pre_disaster_mask.npy,1024,1024,13,0.0014655298345060347,low,train
hurricane-matthew_00000197_pre_disaster,data/labels\hurricane-matthew_00000197_pre_disaster.json,hurricane-matthew_00000197_pre_disaster.png,hurricane-matthew_00000197_pre_disaster_mask.npy,1024,1024,29,0.0062129057028112505,low,val
hurricane-matthew_00000200_pre_disaster,data/labels\hurricane-matthew_00000200_pre_disaster.json,hurricane-matthew_00000200_pre_disaster.png,hurricane-matthew_00000200_pre_disaster_mask.npy,1024,1024,20,0.0027393280925284594,low,train
hurricane-matthew_00000202_pre_disaster,data/labels\hurricane-matthew_00000202_pre_disaster.json,hurricane-matthew_00000202_pre_disaster.png,hurricane-matthew_00000202_pre_disaster_mask.npy,1024,1024,18,0.004815577825037893,low,train
hurricane-matthew_00000204_pre_disaster,data/labels\hurricane-matthew_00000204_pre_disaster.json,hurricane-matthew_00000204_pre_disaster.png,hurricane-matthew_00000204_pre_disaster_mask.npy,1024,1024,20,0.003753317702099528,low,train
hurricane-matthew_00000205_pre_disaster,data/labels\hurricane-matthew_00000205_pre_disaster.json,hurricane-matthew_00000205_pre_disaster.png,hurricane-matthew_00000205_pre_disaster_mask.npy,1024,1024,24,0.003544488090470512,low,test
hurricane-matthew_00000207_pre_disaster,data/labels\hurricane-matthew_00000207_pre_disaster.json,hurricane-matthew_00000207_pre_disaster.png,hurricane-matthew_00000207_pre_disaster_mask.npy,1024,1024,40,0.009540574114254336,low,train
hurricane-matthew_00000208_pre_disaster,data/labels\hurricane-matthew_00000208_pre_disaster.json,hurricane-matthew_00000208_pre_disaster.png,hurricane-matthew_00000208_pre_disaster_mask.npy,1024,1024,7,0.0005714872886553753,very_low,train
hurricane-matthew_00000209_pre_disaster,data/labels\hurricane-matthew_00000209_pre_disaster.json,hurricane-matthew_00000209_pre_disaster.png,hurricane-matthew_00000209_pre_disaster_mask.npy,1024,1024,11,0.0026762232740543926,low,test
hurricane-matthew_00000211_pre_disaster,data/labels\hurricane-matthew_00000211_pre_disaster.json,hurricane-matthew_00000211_pre_disaster.png,hurricane-matthew_00000211_pre_disaster_mask.npy,1024,1024,30,0.005118026008666341,low,train
hurricane-matthew_00000213_pre_disaster,data/labels\hurricane-matthew_00000213_pre_disaster.json,hurricane-matthew_00000213_pre_disaster.png,hurricane-matthew_00000213_pre_disaster_mask.npy,1024,1024,7,0.0011165367596484381,low,val
hurricane-matthew_00000219_pre_disaster,data/labels\hurricane-matthew_00000219_pre_disaster.json,hurricane-matthew_00000219_pre_disaster.png,hurricane-matthew_00000219_pre_disaster_mask.npy,1024,1024,6,0.0008713465891057525,very_low,val
hurricane-matthew_00000221_pre_disaster,data/labels\hurricane-matthew_00000221_pre_disaster.json,hurricane-matthew_00000221_pre_disaster.png,hurricane-matthew_00000221_pre_disaster_mask.npy,1024,1024,23,0.004226922754760762,low,train
hurricane-matthew_00000223_pre_disaster,data/labels\hurricane-matthew_00000223_pre_disaster.json,hurricane-matthew_00000223_pre_disaster.png,hurricane-matthew_00000223_pre_disaster_mask.npy,1024,1024,35,0.007338649440231833,low,test
hurricane-matthew_00000226_pre_disaster,data/labels\hurricane-matthew_00000226_pre_disaster.json,hurricane-matthew_00000226_pre_disaster.png,hurricane-matthew_00000226_pre_disaster_mask.npy,1024,1024,12,0.0016321378992116718,low,val
hurricane-matthew_00000228_pre_disaster,data/labels\hurricane-matthew_00000228_pre_disaster.json,hurricane-matthew_00000228_pre_disaster.png,hurricane-matthew_00000228_pre_disaster_mask.npy,1024,1024,15,0.002957078435441056,low,train
hurricane-matthew_00000232_pre_disaster,data/labels\hurricane-matthew_00000232_pre_disaster.json,hurricane-matthew_00000232_pre_disaster.png,hurricane-matthew_00000232_pre_disaster_mask.npy,1024,1024,4,0.0007310049440199465,very_low,val
hurricane-matthew_00000234_pre_disaster,data/labels\hurricane-matthew_00000234_pre_disaster.json,hurricane-matthew_00000234_pre_disaster.png,hurricane-matthew_00000234_pre_disaster_mask.npy,1024,1024,13,0.0023543323411914624,low,train
hurricane-matthew_00000238_pre_disaster,data/labels\hurricane-matthew_00000238_pre_disaster.json,hurricane-matthew_00000238_pre_disaster.png,hurricane-matthew_00000238_pre_disaster_mask.npy,1024,1024,5,0.0008869897470986517,very_low,train
hurricane-matthew_00000239_pre_disaster,data/labels\hurricane-matthew_00000239_pre_disaster.json,hurricane-matthew_00000239_pre_disaster.png,hurricane-matthew_00000239_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-matthew_00000241_pre_disaster,data/labels\hurricane-matthew_00000241_pre_disaster.json,hurricane-matthew_00000241_pre_disaster.png,hurricane-matthew_00000241_pre_disaster_mask.npy,1024,1024,10,0.0019086358810471544,low,val
hurricane-matthew_00000242_pre_disaster,data/labels\hurricane-matthew_00000242_pre_disaster.json,hurricane-matthew_00000242_pre_disaster.png,hurricane-matthew_00000242_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,val
hurricane-matthew_00000243_pre_disaster,data/labels\hurricane-matthew_00000243_pre_disaster.json,hurricane-matthew_00000243_pre_disaster.png,hurricane-matthew_00000243_pre_disaster_mask.npy,1024,1024,46,0.012692323285458055,medium,train
hurricane-matthew_00000245_pre_disaster,data/labels\hurricane-matthew_00000245_pre_disaster.json,hurricane-matthew_00000245_pre_disaster.png,hurricane-matthew_00000245_pre_disaster_mask.npy,1024,1024,27,0.003791838654792984,low,train
hurricane-matthew_00000248_pre_disaster,data/labels\hurricane-matthew_00000248_pre_disaster.json,hurricane-matthew_00000248_pre_disaster.png,hurricane-matthew_00000248_pre_disaster_mask.npy,1024,1024,31,0.0051753119033408155,low,train
hurricane-matthew_00000249_pre_disaster,data/labels\hurricane-matthew_00000249_pre_disaster.json,hurricane-matthew_00000249_pre_disaster.png,hurricane-matthew_00000249_pre_disaster_mask.npy,1024,1024,15,0.002617837015808756,low,val
hurricane-matthew_00000250_pre_disaster,data/labels\hurricane-matthew_00000250_pre_disaster.json,hurricane-matthew_00000250_pre_disaster.png,hurricane-matthew_00000250_pre_disaster_mask.npy,1024,1024,14,0.00239810413474787,low,train
hurricane-matthew_00000251_pre_disaster,data/labels\hurricane-matthew_00000251_pre_disaster.json,hurricane-matthew_00000251_pre_disaster.png,hurricane-matthew_00000251_pre_disaster_mask.npy,1024,1024,39,0.01763899286906164,medium,train
hurricane-matthew_00000256_pre_disaster,data/labels\hurricane-matthew_00000256_pre_disaster.json,hurricane-matthew_00000256_pre_disaster.png,hurricane-matthew_00000256_pre_disaster_mask.npy,1024,1024,22,0.0049663432333813835,low,train
hurricane-matthew_00000259_pre_disaster,data/labels\hurricane-matthew_00000259_pre_disaster.json,hurricane-matthew_00000259_pre_disaster.png,hurricane-matthew_00000259_pre_disaster_mask.npy,1024,1024,4,0.0007292812502990745,very_low,train
hurricane-matthew_00000260_pre_disaster,data/labels\hurricane-matthew_00000260_pre_disaster.json,hurricane-matthew_00000260_pre_disaster.png,hurricane-matthew_00000260_pre_disaster_mask.npy,1024,1024,80,0.03526295378487643,medium,test
hurricane-matthew_00000261_pre_disaster,data/labels\hurricane-matthew_00000261_pre_disaster.json,hurricane-matthew_00000261_pre_disaster.png,hurricane-matthew_00000261_pre_disaster_mask.npy,1024,1024,12,0.0020269421226902715,low,test
hurricane-matthew_00000263_pre_disaster,data/labels\hurricane-matthew_00000263_pre_disaster.json,hurricane-matthew_00000263_pre_disaster.png,hurricane-matthew_00000263_pre_disaster_mask.npy,1024,1024,29,0.0037876731948006713,low,train
hurricane-matthew_00000265_pre_disaster,data/labels\hurricane-matthew_00000265_pre_disaster.json,hurricane-matthew_00000265_pre_disaster.png,hurricane-matthew_00000265_pre_disaster_mask.npy,1024,1024,38,0.005984726822863583,low,train
hurricane-matthew_00000268_pre_disaster,data/labels\hurricane-matthew_00000268_pre_disaster.json,hurricane-matthew_00000268_pre_disaster.png,hurricane-matthew_00000268_pre_disaster_mask.npy,1024,1024,10,0.0018232215358684994,low,train
hurricane-matthew_00000269_pre_disaster,data/labels\hurricane-matthew_00000269_pre_disaster.json,hurricane-matthew_00000269_pre_disaster.png,hurricane-matthew_00000269_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-matthew_00000278_pre_disaster,data/labels\hurricane-matthew_00000278_pre_disaster.json,hurricane-matthew_00000278_pre_disaster.png,hurricane-matthew_00000278_pre_disaster_mask.npy,1024,1024,101,0.04963018793231873,medium,train
hurricane-matthew_00000279_pre_disaster,data/labels\hurricane-matthew_00000279_pre_disaster.json,hurricane-matthew_00000279_pre_disaster.png,hurricane-matthew_00000279_pre_disaster_mask.npy,1024,1024,25,0.0029670066943739627,low,train
hurricane-matthew_00000281_pre_disaster,data/labels\hurricane-matthew_00000281_pre_disaster.json,hurricane-matthew_00000281_pre_disaster.png,hurricane-matthew_00000281_pre_disaster_mask.npy,1024,1024,13,0.0015991531968650447,low,train
hurricane-matthew_00000283_pre_disaster,data/labels\hurricane-matthew_00000283_pre_disaster.json,hurricane-matthew_00000283_pre_disaster.png,hurricane-matthew_00000283_pre_disaster_mask.npy,1024,1024,15,0.002044053445110612,low,train
hurricane-matthew_00000284_pre_disaster,data/labels\hurricane-matthew_00000284_pre_disaster.json,hurricane-matthew_00000284_pre_disaster.png,hurricane-matthew_00000284_pre_disaster_mask.npy,1024,1024,3,0.000705202697671674,very_low,test
hurricane-matthew_00000287_pre_disaster,data/labels\hurricane-matthew_00000287_pre_disaster.json,hurricane-matthew_00000287_pre_disaster.png,hurricane-matthew_00000287_pre_disaster_mask.npy,1024,1024,7,0.0008671214815978423,very_low,train
hurricane-matthew_00000293_pre_disaster,data/labels\hurricane-matthew_00000293_pre_disaster.json,hurricane-matthew_00000293_pre_disaster.png,hurricane-matthew_00000293_pre_disaster_mask.npy,1024,1024,64,0.014946628846462272,medium,test
hurricane-matthew_00000301_pre_disaster,data/labels\hurricane-matthew_00000301_pre_disaster.json,hurricane-matthew_00000301_pre_disaster.png,hurricane-matthew_00000301_pre_disaster_mask.npy,1024,1024,3,0.0006739203688852369,very_low,train
hurricane-matthew_00000305_pre_disaster,data/labels\hurricane-matthew_00000305_pre_disaster.json,hurricane-matthew_00000305_pre_disaster.png,hurricane-matthew_00000305_pre_disaster_mask.npy,1024,1024,36,0.00595985692111483,low,val
hurricane-matthew_00000306_pre_disaster,data/labels\hurricane-matthew_00000306_pre_disaster.json,hurricane-matthew_00000306_pre_disaster.png,hurricane-matthew_00000306_pre_disaster_mask.npy,1024,1024,172,0.05663758495317163,medium,train
hurricane-matthew_00000307_pre_disaster,data/labels\hurricane-matthew_00000307_pre_disaster.json,hurricane-matthew_00000307_pre_disaster.png,hurricane-matthew_00000307_pre_disaster_mask.npy,1024,1024,26,0.004977304970236356,low,train
hurricane-matthew_00000311_pre_disaster,data/labels\hurricane-matthew_00000311_pre_disaster.json,hurricane-matthew_00000311_pre_disaster.png,hurricane-matthew_00000311_pre_disaster_mask.npy,1024,1024,153,0.04749331399189768,medium,val
hurricane-matthew_00000316_pre_disaster,data/labels\hurricane-matthew_00000316_pre_disaster.json,hurricane-matthew_00000316_pre_disaster.png,hurricane-matthew_00000316_pre_disaster_mask.npy,1024,1024,61,0.013381131491512894,medium,train
hurricane-matthew_00000319_pre_disaster,data/labels\hurricane-matthew_00000319_pre_disaster.json,hurricane-matthew_00000319_pre_disaster.png,hurricane-matthew_00000319_pre_disaster_mask.npy,1024,1024,3,0.000430107965046347,very_low,test
hurricane-matthew_00000328_pre_disaster,data/labels\hurricane-matthew_00000328_pre_disaster.json,hurricane-matthew_00000328_pre_disaster.png,hurricane-matthew_00000328_pre_disaster_mask.npy,1024,1024,31,0.0054938581840137555,low,train
hurricane-matthew_00000329_pre_disaster,data/labels\hurricane-matthew_00000329_pre_disaster.json,hurricane-matthew_00000329_pre_disaster.png,hurricane-matthew_00000329_pre_disaster_mask.npy,1024,1024,31,0.009643008499440681,low,train
hurricane-matthew_00000331_pre_disaster,data/labels\hurricane-matthew_00000331_pre_disaster.json,hurricane-matthew_00000331_pre_disaster.png,hurricane-matthew_00000331_pre_disaster_mask.npy,1024,1024,8,0.0015926328023000318,low,train
hurricane-matthew_00000334_pre_disaster,data/labels\hurricane-matthew_00000334_pre_disaster.json,hurricane-matthew_00000334_pre_disaster.png,hurricane-matthew_00000334_pre_disaster_mask.npy,1024,1024,3,0.0006396010705525055,very_low,train
hurricane-matthew_00000336_pre_disaster,data/labels\hurricane-matthew_00000336_pre_disaster.json,hurricane-matthew_00000336_pre_disaster.png,hurricane-matthew_00000336_pre_disaster_mask.npy,1024,1024,19,0.0034544060233897204,low,test
hurricane-matthew_00000338_pre_disaster,data/labels\hurricane-matthew_00000338_pre_disaster.json,hurricane-matthew_00000338_pre_disaster.png,hurricane-matthew_00000338_pre_disaster_mask.npy,1024,1024,158,0.047680346943297286,medium,train
hurricane-matthew_00000343_pre_disaster,data/labels\hurricane-matthew_00000343_pre_disaster.json,hurricane-matthew_00000343_pre_disaster.png,hurricane-matthew_00000343_pre_disaster_mask.npy,1024,1024,12,0.004169778116079656,low,train
hurricane-matthew_00000346_pre_disaster,data/labels\hurricane-matthew_00000346_pre_disaster.json,hurricane-matthew_00000346_pre_disaster.png,hurricane-matthew_00000346_pre_disaster_mask.npy,1024,1024,378,0.09116138064676932,high,train
hurricane-matthew_00000347_pre_disaster,data/labels\hurricane-matthew_00000347_pre_disaster.json,hurricane-matthew_00000347_pre_disaster.png,hurricane-matthew_00000347_pre_disaster_mask.npy,1024,1024,37,0.015934798108509868,medium,train
hurricane-matthew_00000350_pre_disaster,data/labels\hurricane-matthew_00000350_pre_disaster.json,hurricane-matthew_00000350_pre_disaster.png,hurricane-matthew_00000350_pre_disaster_mask.npy,1024,1024,1,8.908290752139986e-05,very_low,train
hurricane-matthew_00000354_pre_disaster,data/labels\hurricane-matthew_00000354_pre_disaster.json,hurricane-matthew_00000354_pre_disaster.png,hurricane-matthew_00000354_pre_disaster_mask.npy,1024,1024,11,0.0019499212403981654,low,test
hurricane-matthew_00000355_pre_disaster,data/labels\hurricane-matthew_00000355_pre_disaster.json,hurricane-matthew_00000355_pre_disaster.png,hurricane-matthew_00000355_pre_disaster_mask.npy,1024,1024,136,0.059358652589669214,medium,train
hurricane-matthew_00000360_pre_disaster,data/labels\hurricane-matthew_00000360_pre_disaster.json,hurricane-matthew_00000360_pre_disaster.png,hurricane-matthew_00000360_pre_disaster_mask.npy,1024,1024,134,0.03088701887452635,medium,train
hurricane-matthew_00000362_pre_disaster,data/labels\hurricane-matthew_00000362_pre_disaster.json,hurricane-matthew_00000362_pre_disaster.png,hurricane-matthew_00000362_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,train
hurricane-matthew_00000365_pre_disaster,data/labels\hurricane-matthew_00000365_pre_disaster.json,hurricane-matthew_00000365_pre_disaster.png,hurricane-matthew_00000365_pre_disaster_mask.npy,1024,1024,8,0.0010921653006287489,low,train
hurricane-matthew_00000367_pre_disaster,data/labels\hurricane-matthew_00000367_pre_disaster.json,hurricane-matthew_00000367_pre_disaster.png,hurricane-matthew_00000367_pre_disaster_mask.npy,1024,1024,146,0.05031123059356676,medium,train
hurricane-matthew_00000368_pre_disaster,data/labels\hurricane-matthew_00000368_pre_disaster.json,hurricane-matthew_00000368_pre_disaster.png,hurricane-matthew_00000368_pre_disaster_mask.npy,1024,1024,379,0.1704477281429886,high,train
hurricane-matthew_00000369_pre_disaster,data/labels\hurricane-matthew_00000369_pre_disaster.json,hurricane-matthew_00000369_pre_disaster.png,hurricane-matthew_00000369_pre_disaster_mask.npy,1024,1024,16,0.003379360711494718,low,train
hurricane-matthew_00000370_pre_disaster,data/labels\hurricane-matthew_00000370_pre_disaster.json,hurricane-matthew_00000370_pre_disaster.png,hurricane-matthew_00000370_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,val
hurricane-matthew_00000375_pre_disaster,data/labels\hurricane-matthew_00000375_pre_disaster.json,hurricane-matthew_00000375_pre_disaster.png,hurricane-matthew_00000375_pre_disaster_mask.npy,1024,1024,1,0.00012632218476434442,very_low,train
hurricane-matthew_00000376_pre_disaster,data/labels\hurricane-matthew_00000376_pre_disaster.json,hurricane-matthew_00000376_pre_disaster.png,hurricane-matthew_00000376_pre_disaster_mask.npy,1024,1024,28,0.004858437301931364,low,val
hurricane-matthew_00000379_pre_disaster,data/labels\hurricane-matthew_00000379_pre_disaster.json,hurricane-matthew_00000379_pre_disaster.png,hurricane-matthew_00000379_pre_disaster_mask.npy,1024,1024,8,0.0022885269799420493,low,test
hurricane-matthew_00000384_pre_disaster,data/labels\hurricane-matthew_00000384_pre_disaster.json,hurricane-matthew_00000384_pre_disaster.png,hurricane-matthew_00000384_pre_disaster_mask.npy,1024,1024,14,0.0025446230524738883,low,train
hurricane-matthew_00000385_pre_disaster,data/labels\hurricane-matthew_00000385_pre_disaster.json,hurricane-matthew_00000385_pre_disaster.png,hurricane-matthew_00000385_pre_disaster_mask.npy,1024,1024,124,0.046706853741915536,medium,train
hurricane-matthew_00000387_pre_disaster,data/labels\hurricane-matthew_00000387_pre_disaster.json,hurricane-matthew_00000387_pre_disaster.png,hurricane-matthew_00000387_pre_disaster_mask.npy,1024,1024,47,0.010533916211951795,low,train
hurricane-matthew_00000388_pre_disaster,data/labels\hurricane-matthew_00000388_pre_disaster.json,hurricane-matthew_00000388_pre_disaster.png,hurricane-matthew_00000388_pre_disaster_mask.npy,1024,1024,0,0.0,very_low,val
hurricane-matthew_00000390_pre_disaster,data/labels\hurricane-matthew_00000390_pre_disaster.json,hurricane-matthew_00000390_pre_disaster.png,hurricane-matthew_00000390_pre_disaster_mask.npy,1024,1024,26,0.004850914831990378,low,train
hurricane-matthew_00000398_pre_disaster,data/labels\hurricane-matthew_00000398_pre_disaster.json,hurricane-matthew_00000398_pre_disaster.png,hurricane-matthew_00000398_pre_disaster_mask.npy,1024,1024,39,0.010463716163642282,low,train
hurricane-matthew_00000399_pre_disaster,data/labels\hurricane-matthew_00000399_pre_disaster.json,hurricane-matthew_00000399_pre_disaster.png,hurricane-matthew_00000399_pre_disaster_mask.npy,1024,1024,73,0.02036278593675187,medium,val
hurricane-matthew_00000401_pre_disaster,data/labels\hurricane-matthew_00000401_pre_disaster.json,hurricane-matthew_00000401_pre_disaster.png,hurricane-matthew_00000401_pre_disaster_mask.npy,1024,1024,84,0.019133026000126997,medium,val
hurricane-michael_00000000_pre_disaster,data/labels\hurricane-michael_00000000_pre_disaster.json,hurricane-michael_00000000_pre_disaster.png,hurricane-michael_00000000_pre_disaster_mask.npy,1024,1024,54,0.056951718605656766,medium,train
hurricane-michael_00000001_pre_disaster,data/labels\hurricane-michael_00000001_pre_disaster.json,hurricane-michael_00000001_pre_disaster.png,hurricane-michael_00000001_pre_disaster_mask.npy,1024,1024,93,0.13904226676813808,high,val
hurricane-michael_00000004_pre_disaster,data/labels\hurricane-michael_00000004_pre_disaster.json,hurricane-michael_00000004_pre_disaster.png,hurricane-michael_00000004_pre_disaster_mask.npy,1024,1024,3,0.0025512566483922522,low,train
hurricane-michael_00000008_pre_disaster,data/labels\hurricane-michael_00000008_pre_disaster.json,hurricane-michael_00000008_pre_disaster.png,hurricane-michael_00000008_pre_disaster_mask.npy,1024,1024,28,0.052971874164477906,medium,train
hurricane-michael_00000012_pre_disaster,data/labels\hurricane-michael_00000012_pre_disaster.json,hurricane-michael_00000012_pre_disaster.png,hurricane-michael_00000012_pre_disaster_mask.npy,1024,1024,61,0.06301137286160992,medium,train
hurricane-michael_00000017_pre_disaster,data/labels\hurricane-michael_00000017_pre_disaster.json,hurricane-michael_00000017_pre_disaster.png,hurricane-michael_00000017_pre_disaster_mask.npy,1024,1024,10,0.008024459476668569,low,train
